id_transaccion,linea_detalle,id_sku,cantidad_vendida,precio_unitario_aplicado,porcentaje_descuento,monto_descuento,monto_linea,etl_source_file,etl_loaded_at
TX_001438,1,SKU_500ML,63,1.20,0,0.00,75.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001439,1,SKU_500ML,47,1.20,0,0.00,56.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001440,1,SKU_500ML,75,1.20,0,0.00,90.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001441,1,SKU_1L,73,2.00,0,0.00,146.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001442,1,SKU_1L,85,2.00,0,0.00,170.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001443,1,SKU_20L,13,7.50,0,0.00,97.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001444,1,SKU_20L,8,7.50,0,0.00,60.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001445,1,SKU_20L,11,7.50,0,0.00,82.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001446,1,SKU_20L,8,7.50,0,0.00,60.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001447,1,SKU_20L,10,7.50,0,0.00,75.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001448,1,SKU_20L,16,7.50,0,0.00,120.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001449,1,SKU_20L,7,7.50,0,0.00,52.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001450,1,SKU_20L,12,7.50,0,0.00,90.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001451,1,SKU_20L,11,7.50,0,0.00,82.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001452,1,SKU_20L,13,7.50,0,0.00,97.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001453,1,SKU_20L,8,7.50,0,0.00,60.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001454,1,SKU_500ML,48,1.20,0,0.00,57.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001455,1,SKU_500ML,35,1.20,0,0.00,42.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001456,1,SKU_500ML,39,1.20,0,0.00,46.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001457,1,SKU_500ML,49,1.20,0,0.00,58.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001458,1,SKU_500ML,47,1.20,0,0.00,56.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001459,1,SKU_500ML,46,1.20,0,0.00,55.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001460,1,SKU_1L,24,2.00,0,0.00,48.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001461,1,SKU_1L,31,2.00,0,0.00,62.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001462,1,SKU_1L,35,2.00,0,0.00,70.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001463,1,SKU_1L,26,2.00,0,0.00,52.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001464,1,SKU_1L,24,2.00,0,0.00,48.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001465,1,SKU_1L,32,2.00,0,0.00,64.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001466,1,SKU_20L,61,7.50,0,0.00,457.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001467,1,SKU_20L,56,7.50,0,0.00,420.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001468,1,SKU_500ML,43,1.20,0,0.00,51.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001469,1,SKU_500ML,39,1.20,0,0.00,46.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001470,1,SKU_500ML,39,1.20,0,0.00,46.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001471,1,SKU_500ML,33,1.20,0,0.00,39.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001472,1,SKU_500ML,37,1.20,0,0.00,44.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001473,1,SKU_1L,35,2.00,0,0.00,70.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001474,1,SKU_1L,38,2.00,0,0.00,76.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001475,1,SKU_1L,42,2.00,0,0.00,84.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001476,1,SKU_1L,42,2.00,0,0.00,84.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001477,1,SKU_1L,37,2.00,0,0.00,74.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001478,1,SKU_20L,29,7.50,0,0.00,217.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001479,1,SKU_20L,32,7.50,0,0.00,240.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001480,1,SKU_20L,23,7.50,0,0.00,172.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001481,1,SKU_500ML,118,1.20,0,0.00,141.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001482,1,SKU_500ML,106,1.20,0,0.00,127.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001483,1,SKU_1L,34,2.00,0,0.00,68.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001484,1,SKU_1L,33,2.00,0,0.00,66.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001485,1,SKU_1L,34,2.00,0,0.00,68.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001486,1,SKU_1L,29,2.00,0,0.00,58.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001487,1,SKU_20L,10,7.50,0,0.00,75.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001488,1,SKU_20L,19,7.50,0,0.00,142.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001489,1,SKU_20L,20,7.50,0,0.00,150.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001490,1,SKU_20L,6,7.50,0,0.00,45.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001491,1,SKU_20L,10,7.50,0,0.00,75.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001492,1,SKU_20L,15,7.50,0,0.00,112.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001493,1,SKU_500ML,27,1.20,0,0.00,32.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001494,1,SKU_500ML,20,1.20,0,0.00,24.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001495,1,SKU_500ML,17,1.20,0,0.00,20.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001496,1,SKU_500ML,15,1.20,0,0.00,18.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001497,1,SKU_500ML,24,1.20,0,0.00,28.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001498,1,SKU_500ML,24,1.20,0,0.00,28.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001499,1,SKU_500ML,23,1.20,0,0.00,27.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001500,1,SKU_500ML,20,1.20,0,0.00,24.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001501,1,SKU_500ML,16,1.20,0,0.00,19.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001502,1,SKU_500ML,16,1.20,0,0.00,19.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001503,1,SKU_500ML,27,1.20,0,0.00,32.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001504,1,SKU_500ML,12,1.20,0,0.00,14.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001505,1,SKU_1L,32,2.00,0,0.00,64.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001506,1,SKU_1L,25,2.00,0,0.00,50.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001507,1,SKU_1L,26,2.00,0,0.00,52.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001508,1,SKU_1L,33,2.00,0,0.00,66.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001509,1,SKU_1L,24,2.00,0,0.00,48.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001510,1,SKU_1L,25,2.00,0,0.00,50.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001511,1,SKU_20L,44,7.50,0,0.00,330.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001512,1,SKU_20L,54,7.50,0,0.00,405.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001513,1,SKU_500ML,39,1.20,0,0.00,46.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001514,1,SKU_500ML,41,1.20,0,0.00,49.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001515,1,SKU_500ML,34,1.20,0,0.00,40.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001516,1,SKU_500ML,34,1.20,0,0.00,40.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001517,1,SKU_500ML,28,1.20,0,0.00,33.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001518,1,SKU_500ML,40,1.20,0,0.00,48.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001519,1,SKU_1L,31,2.00,0,0.00,62.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001520,1,SKU_1L,26,2.00,0,0.00,52.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001521,1,SKU_1L,36,2.00,0,0.00,72.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001522,1,SKU_1L,29,2.00,0,0.00,58.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001523,1,SKU_1L,24,2.00,0,0.00,48.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001524,1,SKU_1L,28,2.00,0,0.00,56.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001525,1,SKU_1L,28,2.00,0,0.00,56.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001526,1,SKU_20L,37,7.50,0,0.00,277.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001527,1,SKU_20L,35,7.50,0,0.00,262.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001528,1,SKU_20L,34,7.50,0,0.00,255.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001529,1,SKU_500ML,36,1.20,0,0.00,43.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001530,1,SKU_500ML,30,1.20,0,0.00,36.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001531,1,SKU_500ML,53,1.20,0,0.00,63.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001532,1,SKU_500ML,42,1.20,0,0.00,50.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001533,1,SKU_500ML,37,1.20,0,0.00,44.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001534,1,SKU_1L,47,2.00,0,0.00,94.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001535,1,SKU_1L,30,2.00,0,0.00,60.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001536,1,SKU_1L,38,2.00,0,0.00,76.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001537,1,SKU_1L,27,2.00,0,0.00,54.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001538,1,SKU_20L,14,7.50,0,0.00,105.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001539,1,SKU_20L,12,7.50,0,0.00,90.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001540,1,SKU_20L,15,7.50,0,0.00,112.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001541,1,SKU_20L,13,7.50,0,0.00,97.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001542,1,SKU_20L,16,7.50,0,0.00,120.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001543,1,SKU_20L,14,7.50,0,0.00,105.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001544,1,SKU_20L,13,7.50,0,0.00,97.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001545,1,SKU_20L,10,7.50,0,0.00,75.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001546,1,SKU_500ML,60,1.20,0,0.00,72.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001547,1,SKU_500ML,50,1.20,0,0.00,60.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001548,1,SKU_500ML,62,1.20,0,0.00,74.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001549,1,SKU_500ML,39,1.20,0,0.00,46.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001550,1,SKU_1L,28,2.00,0,0.00,56.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001551,1,SKU_1L,21,2.00,0,0.00,42.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001552,1,SKU_1L,29,2.00,0,0.00,58.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001553,1,SKU_1L,39,2.00,0,0.00,78.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001554,1,SKU_1L,25,2.00,0,0.00,50.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001555,1,SKU_1L,31,2.00,0,0.00,62.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001556,1,SKU_20L,30,7.50,0,0.00,225.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001557,1,SKU_20L,40,7.50,0,0.00,300.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001558,1,SKU_20L,45,7.50,0,0.00,337.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001559,1,SKU_500ML,35,1.20,0,0.00,42.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001560,1,SKU_500ML,31,1.20,0,0.00,37.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001561,1,SKU_500ML,40,1.20,0,0.00,48.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001562,1,SKU_500ML,29,1.20,0,0.00,34.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001563,1,SKU_500ML,33,1.20,0,0.00,39.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001564,1,SKU_500ML,19,1.20,0,0.00,22.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001565,1,SKU_1L,34,2.00,0,0.00,68.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001566,1,SKU_1L,32,2.00,0,0.00,64.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001567,1,SKU_1L,38,2.00,0,0.00,76.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001568,1,SKU_1L,40,2.00,0,0.00,80.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001569,1,SKU_1L,36,2.00,0,0.00,72.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001570,1,SKU_20L,16,7.50,0,0.00,120.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001571,1,SKU_20L,19,7.50,0,0.00,142.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001572,1,SKU_20L,13,7.50,0,0.00,97.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001573,1,SKU_20L,15,7.50,0,0.00,112.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001574,1,SKU_20L,15,7.50,0,0.00,112.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001575,1,SKU_20L,17,7.50,0,0.00,127.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001576,1,SKU_20L,20,7.50,0,0.00,150.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001577,1,SKU_500ML,68,1.20,0,0.00,81.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001578,1,SKU_500ML,62,1.20,0,0.00,74.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001579,1,SKU_500ML,52,1.20,0,0.00,62.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001580,1,SKU_500ML,58,1.20,0,0.00,69.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001581,1,SKU_1L,185,2.00,0,0.00,370.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001582,1,SKU_20L,111,7.50,0,0.00,832.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001583,1,SKU_500ML,231,1.20,0,0.00,277.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001584,1,SKU_1L,41,2.00,0,0.00,82.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001585,1,SKU_1L,30,2.00,0,0.00,60.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001586,1,SKU_1L,27,2.00,0,0.00,54.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001587,1,SKU_1L,30,2.00,0,0.00,60.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001588,1,SKU_1L,40,2.00,0,0.00,80.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001589,1,SKU_20L,39,7.50,0,0.00,292.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001590,1,SKU_20L,32,7.50,0,0.00,240.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001591,1,SKU_20L,31,7.50,0,0.00,232.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001592,1,SKU_500ML,23,1.20,0,0.00,27.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001593,1,SKU_500ML,25,1.20,0,0.00,30.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001594,1,SKU_500ML,24,1.20,0,0.00,28.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001595,1,SKU_500ML,25,1.20,0,0.00,30.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001596,1,SKU_500ML,28,1.20,0,0.00,33.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001597,1,SKU_500ML,19,1.20,0,0.00,22.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001598,1,SKU_500ML,22,1.20,0,0.00,26.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001599,1,SKU_500ML,21,1.20,0,0.00,25.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001600,1,SKU_500ML,30,1.20,0,0.00,36.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001601,1,SKU_1L,56,2.00,0,0.00,112.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001602,1,SKU_1L,54,2.00,0,0.00,108.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001603,1,SKU_1L,62,2.00,0,0.00,124.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001604,1,SKU_20L,89,7.50,0,0.00,667.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001605,1,SKU_500ML,43,1.20,0,0.00,51.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001606,1,SKU_500ML,35,1.20,0,0.00,42.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001607,1,SKU_500ML,31,1.20,0,0.00,37.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001608,1,SKU_500ML,25,1.20,0,0.00,30.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001609,1,SKU_500ML,29,1.20,0,0.00,34.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001610,1,SKU_500ML,31,1.20,0,0.00,37.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001611,1,SKU_1L,41,2.00,0,0.00,82.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001612,1,SKU_1L,43,2.00,0,0.00,86.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001613,1,SKU_1L,33,2.00,0,0.00,66.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001614,1,SKU_1L,32,2.00,0,0.00,64.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001615,1,SKU_20L,22,7.50,0,0.00,165.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001616,1,SKU_20L,24,7.50,0,0.00,180.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001617,1,SKU_20L,19,7.50,0,0.00,142.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001618,1,SKU_20L,26,7.50,0,0.00,195.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001619,1,SKU_500ML,40,1.20,0,0.00,48.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001620,1,SKU_500ML,33,1.20,0,0.00,39.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001621,1,SKU_500ML,17,1.20,0,0.00,20.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001622,1,SKU_500ML,31,1.20,0,0.00,37.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001623,1,SKU_500ML,21,1.20,0,0.00,25.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001624,1,SKU_500ML,22,1.20,0,0.00,26.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001625,1,SKU_500ML,36,1.20,0,0.00,43.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001626,1,SKU_1L,20,2.00,0,0.00,40.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001627,1,SKU_1L,26,2.00,0,0.00,52.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001628,1,SKU_1L,33,2.00,0,0.00,66.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001629,1,SKU_1L,29,2.00,0,0.00,58.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001630,1,SKU_20L,93,7.50,0,0.00,697.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001631,1,SKU_500ML,47,1.20,0,0.00,56.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001632,1,SKU_500ML,42,1.20,0,0.00,50.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001633,1,SKU_500ML,46,1.20,0,0.00,55.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001634,1,SKU_500ML,48,1.20,0,0.00,57.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001635,1,SKU_500ML,47,1.20,0,0.00,56.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001636,1,SKU_1L,168,2.00,0,0.00,336.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001637,1,SKU_20L,25,7.50,0,0.00,187.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001638,1,SKU_20L,27,7.50,0,0.00,202.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001639,1,SKU_20L,26,7.50,0,0.00,195.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001640,1,SKU_20L,27,7.50,0,0.00,202.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001641,1,SKU_500ML,12,1.20,0,0.00,14.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001642,1,SKU_500ML,17,1.20,0,0.00,20.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001643,1,SKU_500ML,13,1.20,0,0.00,15.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001644,1,SKU_500ML,11,1.20,0,0.00,13.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001645,1,SKU_500ML,6,1.20,0,0.00,7.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001646,1,SKU_500ML,19,1.20,0,0.00,22.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001647,1,SKU_500ML,16,1.20,0,0.00,19.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001648,1,SKU_500ML,21,1.20,0,0.00,25.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001649,1,SKU_500ML,16,1.20,0,0.00,19.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001650,1,SKU_500ML,18,1.20,0,0.00,21.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001651,1,SKU_500ML,19,1.20,0,0.00,22.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001652,1,SKU_500ML,17,1.20,0,0.00,20.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001653,1,SKU_1L,63,2.00,0,0.00,126.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001654,1,SKU_1L,58,2.00,0,0.00,116.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001655,1,SKU_1L,76,2.00,0,0.00,152.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001656,1,SKU_20L,98,7.50,0,0.00,735.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001657,1,SKU_500ML,78,1.20,0,0.00,93.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001658,1,SKU_500ML,71,1.20,0,0.00,85.20,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001659,1,SKU_1L,140,2.00,0,0.00,280.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001660,1,SKU_20L,61,7.50,0,0.00,457.50,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001661,1,SKU_20L,44,7.50,0,0.00,330.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001662,1,SKU_500ML,27,1.20,0,0.00,32.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001663,1,SKU_500ML,33,1.20,0,0.00,39.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001664,1,SKU_500ML,28,1.20,0,0.00,33.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001665,1,SKU_500ML,30,1.20,0,0.00,36.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001666,1,SKU_500ML,29,1.20,0,0.00,34.80,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001667,1,SKU_500ML,22,1.20,0,0.00,26.40,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001668,1,SKU_500ML,33,1.20,0,0.00,39.60,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001669,1,SKU_500ML,25,1.20,0,0.00,30.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001670,1,SKU_1L,34,2.00,0,0.00,68.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001671,1,SKU_1L,50,2.00,0,0.00,100.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001672,1,SKU_1L,42,2.00,0,0.00,84.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001673,1,SKU_1L,38,2.00,0,0.00,76.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001674,1,SKU_20L,18,7.50,0,0.00,135.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
TX_001675,1,SKU_20L,16,7.50,0,0.00,120.00,sap_ventas_detalle.csv,2026-05-30 00:00:00
